CheckingStatus,LoanDuration,CreditHistory,LoanPurpose,LoanAmount,ExistingSavings,EmploymentDuration,InstallmentPercent,Sex,OthersOnLoan,CurrentResidenceDuration,OwnsProperty,Age,InstallmentPlans,Housing,ExistingCreditsCount,Job,Dependents,Telephone,ForeignWorker,Risk
no_checking,26,prior_payments_delayed,appliances,6136,100_to_500,1_to_4,3,male,none,4,savings_insurance,41,stores,own,1,unskilled,2,yes,yes,0
0_to_200,31,credits_paid_to_date,furniture,2159,100_to_500,greater_7,3,male,none,2,car_other,36,none,own,1,skilled,2,yes,yes,1
no_checking,34,prior_payments_delayed,repairs,2403,unknown,greater_7,4,female,none,3,savings_insurance,46,none,own,2,skilled,1,none,yes,1
no_checking,33,prior_payments_delayed,radio_tv,3548,unknown,greater_7,5,female,none,4,savings_insurance,44,none,free,2,skilled,2,yes,yes,1
0_to_200,35,all_credits_paid_back,car_used,2018,greater_1000,4_to_7,2,female,none,3,savings_insurance,47,stores,rent,3,unskilled,1,yes,yes,1
0_to_200,24,credits_paid_to_date,radio_tv,2257,less_100,1_to_4,3,male,none,2,real_estate,22,none,own,1,skilled,1,none,yes,0
0_to_200,23,credits_paid_to_date,radio_tv,4104,100_to_500,4_to_7,2,male,none,3,savings_insurance,44,stores,rent,2,unskilled,1,none,yes,1
no_checking,32,outstanding_credit,appliances,8032,500_to_1000,1_to_4,3,male,none,3,unknown,41,none,own,1,skilled,1,none,yes,0
no_checking,33,credits_paid_to_date,business,6699,greater_1000,4_to_7,4,female,none,4,car_other,45,none,free,2,skilled,1,yes,yes,1
no_checking,30,outstanding_credit,appliances,7984,unknown,greater_7,5,male,co-applicant,4,unknown,61,none,free,3,management_self-employed,2,yes,yes,0
greater_200,9,credits_paid_to_date,furniture,4854,less_100,4_to_7,3,female,none,4,savings_insurance,45,none,own,1,skilled,1,none,yes,1
0_to_200,29,credits_paid_to_date,radio_tv,3617,100_to_500,greater_7,3,male,none,2,savings_insurance,34,none,own,2,skilled,2,none,yes,1
no_checking,43,outstanding_credit,repairs,7877,unknown,greater_7,5,male,co-applicant,3,unknown,56,none,free,2,skilled,2,yes,yes,1
0_to_200,25,all_credits_paid_back,radio_tv,2429,500_to_1000,1_to_4,3,male,none,3,savings_insurance,29,none,own,1,skilled,1,none,yes,0
0_to_200,30,credits_paid_to_date,furniture,250,100_to_500,4_to_7,3,male,none,2,real_estate,19,none,own,1,skilled,1,none,yes,1
0_to_200,26,credits_paid_to_date,retraining,3994,less_100,less_1,3,male,none,2,car_other,28,none,own,1,skilled,1,none,yes,0
less_0,26,credits_paid_to_date,appliances,1996,less_100,1_to_4,3,male,none,2,savings_insurance,30,stores,own,1,unskilled,1,none,yes,0
no_checking,41,prior_payments_delayed,appliances,3982,unknown,1_to_4,4,male,none,3,real_estate,25,none,own,1,skilled,1,none,yes,0
0_to_200,14,credits_paid_to_date,furniture,2334,500_to_1000,less_1,3,male,none,3,savings_insurance,24,none,own,2,skilled,1,yes,yes,0
0_to_200,26,all_credits_paid_back,furniture,3416,less_100,1_to_4,3,male,none,1,savings_insurance,19,stores,own,1,unskilled,1,none,yes,0
0_to_200,28,credits_paid_to_date,car_used,250,greater_1000,less_1,2,male,none,2,real_estate,32,none,own,1,skilled,1,none,yes,0
less_0,16,credits_paid_to_date,car_used,1852,less_100,unemployed,2,male,none,3,car_other,30,none,own,1,skilled,1,yes,yes,0
no_checking,25,all_credits_paid_back,retraining,3394,less_100,4_to_7,4,male,none,2,real_estate,40,none,own,1,management_self-employed,1,yes,yes,0
less_0,11,all_credits_paid_back,car_used,2454,less_100,unemployed,2,female,none,1,real_estate,23,none,rent,1,skilled,1,none,yes,0
less_0,8,all_credits_paid_back,education,978,less_100,unemployed,2,female,none,1,savings_insurance,19,none,rent,1,skilled,1,none,yes,0
less_0,11,prior_payments_delayed,car_used,3190,less_100,1_to_4,3,male,none,2,car_other,29,none,own,2,skilled,1,yes,yes,0
greater_200,4,prior_payments_delayed,vacation,250,less_100,4_to_7,3,male,none,3,real_estate,24,none,own,2,management_self-employed,1,yes,yes,0
0_to_200,32,outstanding_credit,other,4800,unknown,4_to_7,3,male,none,3,car_other,42,none,own,2,skilled,1,none,yes,0
no_checking,18,credits_paid_to_date,furniture,1070,100_to_500,4_to_7,3,female,none,4,car_other,38,none,own,1,skilled,1,yes,yes,1
no_checking,36,outstanding_credit,radio_tv,5553,unknown,greater_7,5,male,co-applicant,4,car_other,57,none,free,2,skilled,2,yes,yes,1
0_to_200,21,outstanding_credit,radio_tv,2992,100_to_500,1_to_4,2,female,none,1,savings_insurance,37,stores,own,1,skilled,1,none,yes,1
less_0,4,prior_payments_delayed,car_new,250,500_to_1000,less_1,2,male,none,2,car_other,41,bank,rent,1,unemployed,1,yes,yes,0
no_checking,42,outstanding_credit,appliances,7240,greater_1000,greater_7,5,female,co-applicant,5,unknown,60,none,free,3,skilled,2,yes,yes,1
less_0,5,all_credits_paid_back,car_used,250,100_to_500,1_to_4,1,female,none,1,savings_insurance,25,stores,rent,1,skilled,1,none,yes,0
0_to_200,25,credits_paid_to_date,furniture,3716,100_to_500,1_to_4,3,male,none,3,savings_insurance,33,none,own,2,skilled,1,yes,yes,0
0_to_200,17,credits_paid_to_date,car_new,1595,less_100,1_to_4,3,female,none,3,savings_insurance,21,none,own,1,skilled,1,none,yes,0
no_checking,45,outstanding_credit,repairs,3643,greater_1000,4_to_7,4,male,none,5,savings_insurance,34,none,own,2,skilled,1,none,yes,1
no_checking,25,credits_paid_to_date,car_used,2617,100_to_500,less_1,3,male,none,4,real_estate,36,none,own,1,management_self-employed,1,yes,yes,0
0_to_200,13,credits_paid_to_date,car_new,1084,500_to_1000,4_to_7,3,female,none,2,car_other,39,none,rent,2,unskilled,1,none,yes,1
less_0,12,prior_payments_delayed,car_used,3097,less_100,4_to_7,3,female,none,3,savings_insurance,41,none,own,1,skilled,1,yes,yes,0
0_to_200,27,outstanding_credit,appliances,5996,greater_1000,greater_7,3,female,none,3,unknown,40,none,own,2,skilled,1,yes,yes,1
0_to_200,4,all_credits_paid_back,car_new,250,less_100,1_to_4,2,female,none,2,real_estate,29,none,own,1,skilled,1,yes,yes,0
0_to_200,23,prior_payments_delayed,retraining,2964,less_100,less_1,2,male,none,3,real_estate,32,none,own,1,skilled,1,yes,yes,0
no_checking,14,outstanding_credit,car_used,1395,unknown,4_to_7,4,male,none,3,car_other,33,stores,own,2,skilled,1,yes,yes,0
0_to_200,15,prior_payments_delayed,furniture,250,500_to_1000,4_to_7,3,male,none,2,savings_insurance,24,none,own,2,skilled,2,yes,yes,0
0_to_200,5,all_credits_paid_back,car_new,2733,less_100,less_1,3,female,none,1,car_other,24,none,own,1,skilled,1,none,yes,0
no_checking,33,outstanding_credit,appliances,6132,unknown,greater_7,4,male,none,3,unknown,64,none,own,3,skilled,2,yes,yes,1
less_0,4,all_credits_paid_back,car_new,250,less_100,1_to_4,1,female,none,1,real_estate,26,none,rent,1,skilled,1,none,yes,0
no_checking,36,prior_payments_delayed,other,5835,500_to_1000,greater_7,4,male,co-applicant,4,unknown,54,none,free,3,skilled,2,yes,yes,1
less_0,9,prior_payments_delayed,car_used,2787,less_100,4_to_7,3,male,none,2,savings_insurance,46,bank,own,2,unskilled,1,yes,yes,0
no_checking,30,prior_payments_delayed,business,5899,100_to_500,4_to_7,4,male,none,4,unknown,53,none,free,2,management_self-employed,2,yes,yes,0
0_to_200,14,prior_payments_delayed,furniture,5127,less_100,1_to_4,3,male,none,4,savings_insurance,33,none,free,1,management_self-employed,1,none,yes,1
no_checking,46,outstanding_credit,education,8073,unknown,greater_7,5,male,co-applicant,4,car_other,55,none,own,2,skilled,2,yes,yes,1
no_checking,28,prior_payments_delayed,car_used,4649,100_to_500,4_to_7,4,female,none,3,savings_insurance,44,none,own,2,skilled,1,none,yes,1
no_checking,28,prior_payments_delayed,car_used,5977,100_to_500,4_to_7,3,female,co-applicant,3,savings_insurance,37,none,own,1,skilled,1,yes,yes,1
less_0,10,all_credits_paid_back,car_used,250,100_to_500,less_1,1,female,none,2,savings_insurance,27,stores,own,3,unskilled,2,yes,yes,0
0_to_200,33,prior_payments_delayed,education,1820,greater_1000,4_to_7,2,female,none,3,real_estate,27,stores,own,2,skilled,1,none,yes,0
0_to_200,4,credits_paid_to_date,car_used,2771,less_100,1_to_4,2,male,none,3,real_estate,23,none,own,2,management_self-employed,2,yes,yes,0
no_checking,20,credits_paid_to_date,education,4071,100_to_500,1_to_4,4,male,none,3,car_other,45,none,own,2,skilled,1,none,yes,0
greater_200,20,credits_paid_to_date,radio_tv,3316,less_100,unemployed,2,male,none,3,savings_insurance,27,none,rent,1,skilled,1,none,yes,1
no_checking,28,outstanding_credit,furniture,6328,unknown,4_to_7,4,female,co-applicant,3,car_other,45,stores,own,2,unskilled,2,yes,yes,1
0_to_200,19,credits_paid_to_date,furniture,1664,less_100,1_to_4,3,female,none,3,savings_insurance,31,stores,own,1,unskilled,2,none,yes,0
no_checking,39,outstanding_credit,radio_tv,5846,unknown,greater_7,5,male,co-applicant,5,car_other,56,none,own,2,skilled,2,yes,yes,1
no_checking,40,outstanding_credit,retraining,7846,greater_1000,greater_7,4,male,guarantor,4,unknown,56,none,free,2,skilled,1,yes,yes,1
no_checking,48,outstanding_credit,other,8310,500_to_1000,4_to_7,5,male,co-applicant,4,unknown,36,none,free,2,skilled,2,yes,yes,1
greater_200,22,prior_payments_delayed,radio_tv,3995,100_to_500,1_to_4,4,male,none,3,savings_insurance,46,stores,own,1,unskilled,1,yes,yes,0
no_checking,34,prior_payments_delayed,business,7554,100_to_500,greater_7,5,female,none,5,unknown,43,none,own,2,management_self-employed,1,none,yes,1
no_checking,29,prior_payments_delayed,car_used,3351,unknown,1_to_4,3,male,none,5,savings_insurance,49,none,own,2,skilled,2,yes,yes,0
no_checking,36,prior_payments_delayed,furniture,4821,500_to_1000,1_to_4,4,male,none,3,unknown,54,stores,own,2,unskilled,1,yes,yes,0
less_0,40,credits_paid_to_date,business,2388,greater_1000,1_to_4,3,female,none,3,savings_insurance,21,stores,own,2,skilled,1,none,yes,0
greater_200,25,outstanding_credit,appliances,4400,500_to_1000,1_to_4,2,female,none,3,unknown,43,stores,own,1,skilled,1,none,yes,0
less_0,20,credits_paid_to_date,car_new,3786,less_100,less_1,3,male,co-applicant,3,real_estate,35,none,own,2,skilled,1,none,yes,0
no_checking,12,outstanding_credit,car_new,1197,unknown,1_to_4,3,male,co-applicant,3,real_estate,40,bank,rent,1,unskilled,1,none,yes,1
no_checking,27,prior_payments_delayed,appliances,3303,100_to_500,1_to_4,4,male,none,4,real_estate,46,none,own,2,management_self-employed,1,none,yes,0
0_to_200,25,credits_paid_to_date,car_used,2694,greater_1000,greater_7,2,female,none,2,savings_insurance,41,stores,own,2,unskilled,1,yes,yes,0
0_to_200,4,prior_payments_delayed,car_new,250,less_100,less_1,1,female,none,3,savings_insurance,41,none,rent,1,skilled,1,none,yes,0
no_checking,24,outstanding_credit,appliances,8121,500_to_1000,greater_7,5,male,co-applicant,4,unknown,66,none,free,3,management_self-employed,2,yes,yes,1
less_0,8,credits_paid_to_date,car_new,423,500_to_1000,1_to_4,1,male,none,2,real_estate,32,none,own,1,skilled,1,none,yes,0
less_0,11,all_credits_paid_back,car_new,250,less_100,less_1,1,female,none,1,real_estate,20,stores,rent,2,unskilled,1,none,yes,0
no_checking,28,all_credits_paid_back,furniture,1165,100_to_500,1_to_4,3,male,none,3,real_estate,19,none,own,1,management_self-employed,1,none,yes,0
no_checking,42,outstanding_credit,education,6149,greater_1000,4_to_7,4,male,co-applicant,4,unknown,45,none,free,2,skilled,1,yes,yes,1
no_checking,25,outstanding_credit,furniture,6221,unknown,4_to_7,4,male,co-applicant,5,car_other,54,none,free,3,management_self-employed,2,yes,yes,1
less_0,9,all_credits_paid_back,car_used,255,less_100,1_to_4,2,female,none,3,car_other,25,none,own,1,skilled,1,yes,yes,0
no_checking,20,credits_paid_to_date,education,5697,greater_1000,4_to_7,4,female,none,4,savings_insurance,45,none,own,3,skilled,2,yes,yes,0
less_0,10,all_credits_paid_back,car_new,1000,less_100,less_1,1,female,none,2,real_estate,34,stores,own,1,skilled,1,none,yes,0
less_0,11,all_credits_paid_back,vacation,250,less_100,1_to_4,2,female,none,1,real_estate,19,stores,own,1,skilled,1,none,yes,0
less_0,20,prior_payments_delayed,furniture,1333,less_100,4_to_7,2,male,none,3,savings_insurance,39,stores,own,1,skilled,1,yes,yes,1
less_0,22,credits_paid_to_date,car_new,503,less_100,less_1,2,male,none,3,real_estate,37,none,own,1,skilled,1,none,yes,0
no_checking,50,outstanding_credit,appliances,7922,greater_1000,greater_7,5,female,co-applicant,6,unknown,59,none,own,3,skilled,2,yes,yes,1
less_0,24,credits_paid_to_date,radio_tv,1764,less_100,1_to_4,3,male,none,1,real_estate,24,none,rent,1,skilled,1,none,yes,0
less_0,9,all_credits_paid_back,car_new,2524,100_to_500,less_1,2,male,none,1,savings_insurance,24,none,own,2,skilled,1,none,yes,0
no_checking,21,credits_paid_to_date,retraining,3167,100_to_500,greater_7,3,female,none,3,car_other,31,bank,own,1,unemployed,1,none,yes,1
no_checking,25,prior_payments_delayed,car_used,6254,100_to_500,1_to_4,4,male,none,3,unknown,43,none,own,2,management_self-employed,1,yes,yes,1
no_checking,16,outstanding_credit,radio_tv,2700,500_to_1000,1_to_4,3,male,co-applicant,5,real_estate,40,none,free,1,skilled,1,yes,yes,0
no_checking,28,prior_payments_delayed,radio_tv,4709,100_to_500,4_to_7,3,male,none,4,car_other,50,none,own,1,skilled,2,none,yes,0
0_to_200,24,credits_paid_to_date,radio_tv,2484,100_to_500,4_to_7,3,female,none,2,savings_insurance,35,stores,own,2,skilled,1,none,yes,0
less_0,4,credits_paid_to_date,car_used,309,less_100,less_1,2,male,none,2,real_estate,28,none,rent,1,skilled,1,none,yes,0
no_checking,33,all_credits_paid_back,furniture,3810,100_to_500,less_1,2,female,co-applicant,4,savings_insurance,35,none,own,1,skilled,1,none,yes,1
less_0,12,all_credits_paid_back,car_new,4144,less_100,less_1,2,female,none,3,real_estate,26,none,own,1,skilled,1,yes,yes,0
less_0,17,credits_paid_to_date,vacation,691,500_to_1000,1_to_4,3,male,none,3,savings_insurance,22,none,rent,2,skilled,1,none,yes,0
no_checking,40,outstanding_credit,repairs,7482,greater_1000,greater_7,6,male,guarantor,4,unknown,73,bank,free,2,unemployed,1,yes,yes,1
less_0,4,all_credits_paid_back,car_new,250,less_100,1_to_4,2,male,none,1,savings_insurance,22,stores,rent,1,unskilled,1,none,yes,0
no_checking,15,credits_paid_to_date,car_new,2685,100_to_500,4_to_7,4,female,none,2,savings_insurance,46,stores,rent,1,unskilled,1,none,yes,0
less_0,9,all_credits_paid_back,car_used,649,100_to_500,less_1,1,female,none,2,savings_insurance,23,none,rent,1,skilled,1,none,yes,0
0_to_200,32,prior_payments_delayed,business,5475,100_to_500,4_to_7,3,female,none,3,savings_insurance,43,none,own,2,skilled,1,yes,yes,1
no_checking,24,prior_payments_delayed,car_used,1637,100_to_500,1_to_4,3,male,none,4,real_estate,33,none,rent,1,management_self-employed,1,yes,yes,0
less_0,12,all_credits_paid_back,furniture,250,less_100,less_1,1,female,none,2,savings_insurance,24,none,rent,1,skilled,1,none,yes,0
0_to_200,16,prior_payments_delayed,radio_tv,3328,less_100,1_to_4,3,female,none,3,car_other,41,bank,own,2,unskilled,1,yes,yes,1
0_to_200,29,credits_paid_to_date,business,3745,less_100,4_to_7,4,male,none,2,savings_insurance,26,none,own,1,skilled,2,yes,yes,1
no_checking,37,outstanding_credit,appliances,3072,500_to_1000,greater_7,3,female,none,3,car_other,34,none,own,1,skilled,1,yes,yes,1
less_0,9,prior_payments_delayed,furniture,1977,less_100,1_to_4,3,male,none,3,car_other,38,none,own,2,skilled,1,yes,yes,0
no_checking,39,prior_payments_delayed,furniture,7177,500_to_1000,greater_7,4,male,co-applicant,5,unknown,49,none,free,2,skilled,1,yes,yes,1
0_to_200,15,credits_paid_to_date,car_new,2816,500_to_1000,1_to_4,3,male,none,4,car_other,27,none,rent,2,skilled,1,none,yes,1
0_to_200,27,credits_paid_to_date,car_used,4591,less_100,4_to_7,3,female,none,2,savings_insurance,38,none,own,1,skilled,2,none,no,1
no_checking,27,outstanding_credit,appliances,7167,500_to_1000,4_to_7,4,male,none,5,unknown,59,none,own,2,skilled,2,yes,yes,1
less_0,17,credits_paid_to_date,car_used,2624,less_100,4_to_7,3,male,none,2,car_other,33,none,own,2,skilled,1,yes,yes,1
no_checking,26,prior_payments_delayed,radio_tv,7597,100_to_500,greater_7,4,female,none,4,car_other,43,none,free,2,skilled,1,yes,yes,1
less_0,13,all_credits_paid_back,furniture,250,less_100,1_to_4,2,male,none,1,real_estate,29,stores,own,1,skilled,1,none,yes,0
less_0,17,prior_payments_delayed,car_new,3366,less_100,1_to_4,2,female,none,2,car_other,31,stores,own,1,skilled,1,none,yes,0
no_checking,15,credits_paid_to_date,retraining,4014,less_100,1_to_4,4,male,co-applicant,4,savings_insurance,33,none,own,1,skilled,1,yes,yes,1
no_checking,29,all_credits_paid_back,radio_tv,3860,less_100,4_to_7,3,female,guarantor,3,car_other,49,none,free,1,unskilled,1,none,yes,1
less_0,12,credits_paid_to_date,car_used,5166,less_100,1_to_4,2,male,none,1,car_other,28,stores,rent,1,unskilled,2,yes,yes,0
0_to_200,4,all_credits_paid_back,education,3861,100_to_500,less_1,3,female,none,2,real_estate,21,none,own,2,management_self-employed,1,none,yes,0
no_checking,24,prior_payments_delayed,radio_tv,6159,100_to_500,4_to_7,4,male,none,5,unknown,55,none,free,3,management_self-employed,2,yes,yes,1
0_to_200,23,outstanding_credit,car_used,3747,100_to_500,1_to_4,2,female,none,3,car_other,40,none,rent,1,skilled,1,none,yes,0
0_to_200,29,credits_paid_to_date,radio_tv,5536,less_100,4_to_7,3,female,none,3,unknown,52,stores,own,2,skilled,1,yes,yes,0
less_0,4,all_credits_paid_back,car_used,828,100_to_500,unemployed,1,female,none,2,real_estate,19,stores,own,1,unskilled,1,none,yes,0
less_0,13,prior_payments_delayed,furniture,3370,less_100,1_to_4,3,male,none,2,savings_insurance,28,none,own,2,skilled,1,none,yes,1
less_0,6,all_credits_paid_back,car_new,250,less_100,less_1,1,male,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,0
no_checking,35,prior_payments_delayed,other,9096,unknown,4_to_7,5,female,none,5,unknown,45,none,own,3,skilled,2,yes,yes,1
less_0,20,credits_paid_to_date,car_used,2218,less_100,1_to_4,3,male,none,2,savings_insurance,21,bank,rent,1,unemployed,1,none,yes,0
no_checking,41,prior_payments_delayed,repairs,8370,500_to_1000,greater_7,5,male,co-applicant,3,unknown,57,bank,own,2,unemployed,2,yes,yes,0
no_checking,35,outstanding_credit,repairs,4934,greater_1000,4_to_7,3,male,none,3,unknown,60,none,own,2,skilled,1,yes,yes,1
0_to_200,27,outstanding_credit,appliances,5929,100_to_500,greater_7,4,male,none,3,unknown,44,none,own,2,skilled,1,yes,yes,0
no_checking,8,no_credits,appliances,2507,500_to_1000,less_1,1,male,none,2,savings_insurance,34,none,own,1,skilled,1,none,yes,0
no_checking,27,all_credits_paid_back,furniture,3545,less_100,1_to_4,3,male,none,3,savings_insurance,31,none,own,2,skilled,1,none,yes,1
0_to_200,17,prior_payments_delayed,car_new,3879,less_100,less_1,3,female,co-applicant,4,savings_insurance,40,none,own,1,skilled,1,yes,yes,1
0_to_200,32,outstanding_credit,furniture,4843,100_to_500,greater_7,4,male,none,4,unknown,39,bank,own,2,unskilled,1,yes,yes,0
no_checking,20,credits_paid_to_date,car_new,4046,100_to_500,greater_7,3,female,co-applicant,4,savings_insurance,56,none,free,2,skilled,1,yes,yes,1
0_to_200,26,credits_paid_to_date,car_used,3052,less_100,4_to_7,3,female,none,3,savings_insurance,45,none,free,2,skilled,1,none,yes,1
0_to_200,23,outstanding_credit,appliances,4826,100_to_500,1_to_4,4,male,none,4,unknown,22,none,own,2,skilled,1,yes,yes,1
no_checking,39,prior_payments_delayed,repairs,10913,500_to_1000,4_to_7,4,male,co-applicant,4,unknown,45,none,free,2,skilled,1,yes,yes,1
no_checking,24,prior_payments_delayed,radio_tv,4706,100_to_500,1_to_4,3,female,none,3,car_other,46,none,own,1,skilled,1,none,yes,1
no_checking,24,outstanding_credit,appliances,4791,500_to_1000,greater_7,4,female,none,2,car_other,50,none,free,2,skilled,1,yes,yes,1
0_to_200,22,credits_paid_to_date,furniture,2244,greater_1000,4_to_7,3,male,none,4,car_other,32,none,rent,1,skilled,1,none,yes,1
no_checking,37,prior_payments_delayed,appliances,4522,unknown,4_to_7,4,male,none,3,savings_insurance,40,stores,rent,2,unskilled,2,none,yes,0
0_to_200,32,credits_paid_to_date,appliances,4400,greater_1000,4_to_7,3,female,co-applicant,3,car_other,38,stores,own,2,skilled,2,yes,yes,1
0_to_200,11,credits_paid_to_date,car_used,6169,less_100,less_1,3,male,none,2,car_other,37,none,own,2,management_self-employed,1,none,yes,1
no_checking,31,outstanding_credit,repairs,6460,500_to_1000,4_to_7,5,male,none,3,unknown,47,none,free,2,skilled,1,yes,yes,1
0_to_200,15,credits_paid_to_date,car_new,250,less_100,less_1,2,female,none,3,savings_insurance,21,none,own,1,skilled,1,none,yes,1
less_0,17,credits_paid_to_date,car_used,3984,less_100,1_to_4,3,male,none,3,unknown,29,none,own,2,skilled,1,yes,yes,0
less_0,18,prior_payments_delayed,car_new,250,greater_1000,greater_7,2,male,none,2,car_other,34,stores,own,1,unskilled,1,none,yes,0
0_to_200,19,credits_paid_to_date,retraining,250,less_100,less_1,2,female,none,2,savings_insurance,21,none,own,1,skilled,1,none,yes,0
less_0,13,all_credits_paid_back,car_new,3116,less_100,unemployed,1,female,none,2,savings_insurance,21,none,rent,1,skilled,1,none,yes,0
no_checking,25,prior_payments_delayed,appliances,6596,100_to_500,1_to_4,4,male,none,4,car_other,47,none,own,2,management_self-employed,1,none,yes,0
greater_200,24,credits_paid_to_date,car_used,4643,100_to_500,less_1,3,male,none,4,savings_insurance,30,none,own,1,management_self-employed,1,none,yes,0
no_checking,18,prior_payments_delayed,furniture,6246,500_to_1000,4_to_7,4,male,none,3,savings_insurance,41,none,free,2,management_self-employed,2,yes,yes,0
no_checking,33,credits_paid_to_date,retraining,7064,greater_1000,1_to_4,4,male,none,5,unknown,44,none,own,2,management_self-employed,1,none,yes,0
0_to_200,6,all_credits_paid_back,car_used,250,less_100,less_1,2,male,none,1,real_estate,19,none,rent,1,skilled,1,none,yes,0
less_0,9,credits_paid_to_date,vacation,4308,less_100,less_1,2,female,none,3,savings_insurance,25,stores,own,1,skilled,1,yes,yes,0
less_0,31,outstanding_credit,other,4795,100_to_500,greater_7,3,male,none,2,car_other,33,none,free,2,skilled,1,yes,yes,0
no_checking,42,prior_payments_delayed,other,6096,500_to_1000,greater_7,4,female,none,3,savings_insurance,47,none,free,2,skilled,1,none,no,1
no_checking,26,prior_payments_delayed,car_used,5728,unknown,4_to_7,4,male,none,5,car_other,46,none,free,3,skilled,2,yes,yes,0
0_to_200,19,credits_paid_to_date,car_used,2660,500_to_1000,4_to_7,3,female,none,3,savings_insurance,34,none,own,1,skilled,1,none,yes,1
0_to_200,25,credits_paid_to_date,radio_tv,3373,less_100,4_to_7,3,female,none,3,car_other,37,none,own,2,skilled,2,yes,yes,0
less_0,4,all_credits_paid_back,car_new,250,less_100,unemployed,1,female,none,2,real_estate,19,bank,rent,1,unskilled,1,none,yes,0
greater_200,29,prior_payments_delayed,furniture,4860,100_to_500,greater_7,3,male,none,4,savings_insurance,44,none,own,1,skilled,1,none,yes,0
no_checking,23,outstanding_credit,car_used,1976,unknown,4_to_7,4,male,none,3,savings_insurance,37,stores,own,2,unskilled,2,yes,yes,0
0_to_200,21,outstanding_credit,car_used,5162,100_to_500,1_to_4,2,female,none,3,savings_insurance,40,bank,own,1,unemployed,1,yes,yes,0
no_checking,34,prior_payments_delayed,furniture,6063,unknown,1_to_4,4,male,none,5,car_other,40,none,own,2,skilled,1,none,yes,0
0_to_200,9,credits_paid_to_date,car_new,250,500_to_1000,less_1,2,female,none,2,savings_insurance,19,stores,rent,1,skilled,1,none,yes,0
0_to_200,35,credits_paid_to_date,car_used,5521,100_to_500,1_to_4,2,male,none,3,car_other,38,none,own,2,skilled,1,none,yes,0
no_checking,41,prior_payments_delayed,education,7110,unknown,greater_7,5,male,co-applicant,5,unknown,64,none,free,2,skilled,2,yes,yes,1
0_to_200,38,outstanding_credit,other,1597,500_to_1000,greater_7,3,female,co-applicant,3,savings_insurance,27,stores,own,1,skilled,1,none,yes,1
0_to_200,36,outstanding_credit,appliances,5495,unknown,greater_7,5,female,none,3,unknown,49,none,own,2,skilled,2,yes,yes,1
0_to_200,15,prior_payments_delayed,car_used,250,greater_1000,4_to_7,3,male,none,2,real_estate,34,none,own,1,skilled,2,none,yes,0
no_checking,29,prior_payments_delayed,appliances,5488,100_to_500,4_to_7,4,female,none,4,car_other,52,none,own,2,skilled,1,none,yes,1
no_checking,29,outstanding_credit,other,6412,unknown,greater_7,4,female,none,3,unknown,33,none,own,2,skilled,2,yes,yes,1
less_0,17,no_credits,car_new,250,less_100,less_1,2,male,none,2,real_estate,28,stores,rent,1,skilled,1,none,yes,0
0_to_200,27,outstanding_credit,car_used,4541,100_to_500,less_1,2,male,none,4,unknown,42,none,own,2,skilled,2,yes,yes,1
0_to_200,16,credits_paid_to_date,appliances,1443,100_to_500,1_to_4,1,male,none,1,savings_insurance,39,none,own,2,skilled,1,none,yes,1
0_to_200,20,credits_paid_to_date,retraining,3357,less_100,1_to_4,3,male,none,2,savings_insurance,33,none,own,1,skilled,1,none,yes,0
no_checking,27,prior_payments_delayed,education,6035,unknown,greater_7,4,female,none,4,car_other,45,none,own,2,skilled,1,none,yes,1
less_0,6,prior_payments_delayed,car_new,1918,less_100,less_1,2,male,none,1,car_other,19,none,own,1,skilled,1,none,yes,1
0_to_200,5,all_credits_paid_back,car_used,4170,less_100,1_to_4,3,female,none,3,real_estate,35,stores,own,1,unskilled,1,none,yes,0
no_checking,19,outstanding_credit,retraining,8121,100_to_500,4_to_7,4,male,none,3,unknown,38,stores,own,1,unskilled,1,none,yes,1
no_checking,10,credits_paid_to_date,vacation,4262,500_to_1000,1_to_4,4,male,none,3,real_estate,22,stores,own,2,unskilled,1,none,yes,0
no_checking,27,prior_payments_delayed,appliances,6932,100_to_500,4_to_7,5,female,none,4,car_other,35,none,own,1,management_self-employed,1,yes,yes,1
no_checking,33,outstanding_credit,furniture,4658,greater_1000,4_to_7,4,male,none,4,savings_insurance,41,none,free,2,skilled,1,yes,yes,0
no_checking,27,prior_payments_delayed,appliances,4489,100_to_500,1_to_4,3,female,none,4,savings_insurance,32,none,own,2,skilled,2,yes,yes,0
no_checking,32,outstanding_credit,repairs,7360,greater_1000,greater_7,5,male,none,3,unknown,52,stores,free,2,unskilled,2,yes,no,1
less_0,11,prior_payments_delayed,furniture,1395,less_100,4_to_7,3,male,none,2,car_other,31,none,own,1,skilled,1,none,yes,0
less_0,14,all_credits_paid_back,car_new,2538,less_100,4_to_7,3,male,none,2,real_estate,24,none,own,1,skilled,1,none,yes,0
no_checking,41,outstanding_credit,retraining,6674,500_to_1000,4_to_7,5,male,none,5,savings_insurance,44,stores,free,2,unskilled,1,yes,yes,1
less_0,4,all_credits_paid_back,car_new,250,less_100,1_to_4,2,male,none,2,real_estate,21,none,rent,1,skilled,1,none,yes,0
greater_200,27,credits_paid_to_date,furniture,4650,less_100,1_to_4,3,male,none,4,savings_insurance,40,none,own,1,skilled,1,none,yes,0
less_0,7,all_credits_paid_back,car_used,250,less_100,1_to_4,1,male,none,2,real_estate,23,none,rent,1,skilled,1,none,yes,0
